user_id,age,sex
26948,35_44,
26949,18_24,1.0
26951,25_34,1.0
26952,25_34,1.0
26953,35_44,0.0
26955,25_34,1.0
26956,65_inf,1.0
26957,25_34,1.0
26959,18_24,0.0
26960,18_24,0.0
26961,55_64,0.0
26962,18_24,0.0
26963,18_24,0.0
26964,55_64,1.0
26965,45_54,1.0
26966,65_inf,0.0
26967,18_24,0.0
26968,35_44,1.0
26969,18_24,1.0
26970,35_44,1.0
26971,25_34,0.0
26972,55_64,1.0
26973,45_54,
26974,35_44,
26975,45_54,0.0
26976,18_24,1.0
26977,25_34,0.0
26978,18_24,0.0
26979,35_44,0.0
26980,55_64,0.0
26981,18_24,0.0
26982,65_inf,0.0
26983,25_34,1.0
26984,45_54,1.0
26985,18_24,0.0
26986,25_34,0.0
26987,65_inf,0.0
26988,55_64,0.0
26989,18_24,0.0
26990,55_64,0.0
26991,18_24,0.0
26992,18_24,1.0
26993,45_54,1.0
26995,25_34,0.0
26996,45_54,0.0
26997,65_inf,1.0
26999,18_24,0.0
27000,55_64,1.0
27002,25_34,0.0
27003,18_24,1.0
27004,55_64,1.0
27005,25_34,0.0
27006,18_24,0.0
27007,25_34,1.0
27008,65_inf,0.0
27009,65_inf,0.0
27010,18_24,1.0
27011,35_44,0.0
27012,18_24,1.0
27013,35_44,1.0
27014,45_54,1.0
27015,18_24,0.0
27016,25_34,0.0
27018,18_24,0.0
27019,25_34,1.0
27020,18_24,0.0
27021,35_44,1.0
27022,45_54,1.0
27023,45_54,
27024,18_24,0.0
27025,55_64,1.0
27026,18_24,0.0
27027,18_24,0.0
27029,18_24,1.0
27031,18_24,0.0
27032,45_54,1.0
27033,45_54,0.0
27034,18_24,1.0
27035,18_24,0.0
27037,18_24,0.0
27038,18_24,1.0
27039,18_24,1.0
27040,18_24,0.0
27041,35_44,1.0
27042,55_64,0.0
27043,55_64,
27044,18_24,0.0
27045,25_34,0.0
27046,45_54,0.0
27047,65_inf,0.0
27048,18_24,1.0
27049,18_24,0.0
27050,55_64,0.0
27051,65_inf,0.0
27052,18_24,0.0
27053,35_44,0.0
27054,18_24,0.0
27055,18_24,0.0
27056,18_24,0.0
27057,25_34,0.0
27058,18_24,0.0
27059,35_44,1.0
27060,45_54,1.0
27061,18_24,0.0
27063,65_inf,1.0
27064,25_34,0.0
27065,18_24,0.0
27066,18_24,1.0
27067,18_24,0.0
27068,35_44,0.0
27069,18_24,0.0
27070,25_34,0.0
27071,18_24,1.0
27072,25_34,1.0
27073,55_64,1.0
27074,45_54,0.0
27076,25_34,0.0
27077,25_34,0.0
27078,55_64,0.0
27080,18_24,1.0
27081,25_34,
27082,25_34,0.0
27083,35_44,1.0
27084,35_44,0.0
27085,25_34,0.0
27086,55_64,0.0
27087,45_54,0.0
27088,18_24,1.0
27090,25_34,1.0
27091,25_34,0.0
27093,25_34,0.0
27094,25_34,1.0
27095,25_34,0.0
27096,18_24,1.0
27097,25_34,0.0
27098,18_24,0.0
27099,25_34,0.0
27101,18_24,0.0
27102,35_44,1.0
27103,65_inf,0.0
27104,18_24,0.0
27105,18_24,0.0
27106,18_24,
27107,65_inf,0.0
27108,18_24,0.0
27109,18_24,0.0
27110,45_54,0.0
27111,18_24,0.0
27112,18_24,0.0
27113,45_54,0.0
27114,55_64,0.0
27115,18_24,0.0
27116,18_24,0.0
27117,65_inf,0.0
27118,18_24,1.0
27119,18_24,0.0
27120,65_inf,0.0
27121,65_inf,1.0
27122,35_44,0.0
27123,45_54,0.0
27124,18_24,1.0
27125,18_24,0.0
27126,18_24,0.0
27127,45_54,0.0
27128,65_inf,0.0
27129,45_54,0.0
27130,55_64,1.0
27131,55_64,0.0
27132,45_54,0.0
27133,25_34,0.0
27134,25_34,
27135,18_24,1.0
27136,25_34,1.0
27138,55_64,0.0
27139,18_24,0.0
27140,18_24,0.0
27141,18_24,0.0
27142,25_34,0.0
27143,18_24,0.0
27145,35_44,0.0
27147,55_64,0.0
27148,18_24,0.0
27149,18_24,0.0
27150,18_24,0.0
27151,35_44,0.0
27152,18_24,0.0
27153,18_24,0.0
27154,35_44,0.0
27155,25_34,1.0
27156,18_24,0.0
27158,18_24,0.0
27159,18_24,0.0
27160,45_54,0.0
27161,18_24,0.0
27162,25_34,0.0
27163,35_44,0.0
27164,18_24,0.0
27165,65_inf,0.0
27166,18_24,0.0
27167,18_24,1.0
27168,55_64,
27169,18_24,1.0
27170,18_24,0.0
27171,18_24,0.0
27172,25_34,0.0
27173,55_64,0.0
27174,18_24,1.0
27175,55_64,0.0
27176,18_24,0.0
27177,18_24,1.0
27178,25_34,0.0
27181,35_44,1.0
27182,18_24,0.0
27183,25_34,1.0
27184,18_24,0.0
27186,25_34,0.0
27188,25_34,0.0
27189,,1.0
27190,55_64,0.0
27191,45_54,0.0
27192,25_34,1.0
27193,18_24,0.0
27194,18_24,0.0
27195,18_24,0.0
27196,35_44,1.0
27197,35_44,0.0
27198,18_24,0.0
27199,55_64,0.0
27200,25_34,0.0
27201,35_44,0.0
27202,25_34,
27203,55_64,0.0
27204,45_54,1.0
27205,18_24,1.0
27206,25_34,0.0
27207,25_34,0.0
27208,25_34,0.0
27211,18_24,0.0
27212,18_24,1.0
27213,18_24,1.0
27214,45_54,0.0
27215,18_24,0.0
27216,25_34,0.0
27217,55_64,1.0
27218,25_34,0.0
27219,35_44,0.0
27220,35_44,0.0
27221,35_44,1.0
27222,35_44,1.0
27223,18_24,0.0
27224,45_54,1.0
27225,18_24,1.0
27226,18_24,1.0
27227,18_24,0.0
27228,25_34,
27229,25_34,0.0
27231,25_34,1.0
27232,45_54,0.0
27233,35_44,0.0
27234,35_44,0.0
27235,55_64,0.0
27236,35_44,1.0
27237,18_24,0.0
27238,18_24,0.0
27240,55_64,0.0
27241,25_34,0.0
27242,35_44,0.0
27243,55_64,
27244,35_44,1.0
27245,55_64,1.0
27246,25_34,0.0
27247,45_54,1.0
27248,35_44,0.0
27251,25_34,1.0
27252,18_24,0.0
27253,18_24,0.0
27254,18_24,0.0
27255,18_24,0.0
27256,25_34,0.0
27257,18_24,0.0
27258,18_24,0.0
27259,25_34,0.0
27260,35_44,1.0
27261,35_44,1.0
27262,45_54,1.0
27263,25_34,1.0
27264,55_64,0.0
27265,25_34,0.0
27266,25_34,0.0
27267,25_34,1.0
27269,55_64,0.0
27270,55_64,1.0
27271,25_34,1.0
27272,35_44,0.0
27273,18_24,0.0
27274,45_54,0.0
27275,45_54,
27276,18_24,0.0
27277,55_64,0.0
27278,35_44,0.0
27279,18_24,1.0
27280,18_24,0.0
27282,45_54,1.0
27283,18_24,1.0
27284,18_24,1.0
27285,25_34,0.0
27286,45_54,0.0
27288,18_24,0.0
27289,45_54,1.0
27290,35_44,1.0
27291,45_54,1.0
27292,25_34,
27293,35_44,1.0
27294,18_24,1.0
27295,55_64,0.0
27296,35_44,0.0
27297,55_64,1.0
27298,18_24,1.0
27299,18_24,0.0
27300,18_24,0.0
27301,65_inf,1.0
27302,65_inf,0.0
27303,18_24,1.0
27304,18_24,0.0
27305,65_inf,0.0
27306,55_64,0.0
27307,18_24,1.0
27308,25_34,0.0
27309,18_24,1.0
27310,18_24,1.0
27311,35_44,0.0
27312,18_24,0.0
27313,65_inf,1.0
27314,18_24,1.0
27315,35_44,0.0
27316,35_44,1.0
27317,25_34,1.0
27318,18_24,0.0
27319,45_54,0.0
27320,55_64,0.0
27321,35_44,0.0
27322,25_34,0.0
27324,18_24,0.0
27325,25_34,0.0
27326,55_64,0.0
27327,18_24,0.0
27328,18_24,0.0
27329,25_34,0.0
27330,18_24,0.0
27331,35_44,0.0
27333,18_24,0.0
27334,25_34,0.0
27335,45_54,0.0
27336,45_54,0.0
27337,18_24,0.0
27338,35_44,0.0
27339,55_64,0.0
27340,25_34,1.0
27341,18_24,0.0
27342,18_24,1.0
27343,18_24,1.0
27344,35_44,0.0
27346,18_24,0.0
27347,25_34,1.0
27348,55_64,1.0
27350,18_24,0.0
27351,18_24,0.0
27352,25_34,0.0
27353,18_24,0.0
27354,35_44,1.0
27356,35_44,1.0
27357,18_24,1.0
27358,18_24,0.0
27359,45_54,0.0
27360,18_24,0.0
27362,18_24,0.0
27363,55_64,
27365,18_24,0.0
27366,45_54,
27367,45_54,0.0
27368,18_24,0.0
27370,55_64,0.0
27371,18_24,
27373,55_64,0.0
27374,35_44,0.0
27375,45_54,0.0
27377,18_24,0.0
27378,65_inf,
27379,25_34,1.0
27380,18_24,1.0
27381,18_24,0.0
27382,45_54,1.0
27383,35_44,0.0
27384,18_24,1.0
27385,18_24,1.0
27386,55_64,0.0
27387,25_34,0.0
27388,25_34,1.0
27389,25_34,0.0
27390,65_inf,0.0
27392,45_54,1.0
27393,45_54,1.0
27394,35_44,0.0
27396,55_64,
27397,45_54,0.0
27398,55_64,0.0
27400,18_24,0.0
27401,25_34,0.0
27403,18_24,1.0
27404,25_34,1.0
27405,65_inf,0.0
27406,18_24,0.0
27408,18_24,0.0
27409,18_24,1.0
27410,65_inf,0.0
27411,45_54,1.0
27412,45_54,0.0
27413,18_24,0.0
27414,25_34,1.0
27415,18_24,0.0
27416,35_44,0.0
27417,18_24,1.0
27418,35_44,0.0
27419,25_34,0.0
27420,35_44,0.0
27421,25_34,
27422,45_54,0.0
27423,55_64,1.0
27424,65_inf,0.0
27425,25_34,1.0
27426,25_34,0.0
27428,25_34,1.0
27430,18_24,0.0
27431,55_64,0.0
27432,35_44,1.0
27433,18_24,0.0
27435,35_44,0.0
27436,18_24,1.0
27437,55_64,0.0
27438,25_34,1.0
27439,65_inf,1.0
27440,65_inf,1.0
27441,18_24,0.0
27442,18_24,0.0
27443,45_54,0.0
27445,45_54,1.0
27446,45_54,0.0
27447,45_54,0.0
27448,18_24,0.0
27451,45_54,1.0
27452,18_24,1.0
27453,25_34,1.0
27454,55_64,0.0
27455,18_24,0.0
27457,25_34,1.0
27458,18_24,0.0
27459,18_24,0.0
27460,25_34,1.0
27461,35_44,0.0
27463,55_64,1.0
27464,18_24,0.0
27465,18_24,0.0
27466,45_54,0.0
27467,25_34,1.0
27468,55_64,0.0
27469,65_inf,1.0
27471,25_34,0.0
27472,18_24,0.0
27474,35_44,0.0
27475,45_54,1.0
27476,18_24,0.0
27477,65_inf,0.0
27478,25_34,1.0
27479,45_54,1.0
27480,35_44,0.0
27481,35_44,0.0
27482,18_24,
27483,35_44,1.0
27484,25_34,0.0
27485,18_24,1.0
27486,18_24,1.0
27487,55_64,1.0
27488,18_24,0.0
27489,35_44,1.0
27490,45_54,
27491,35_44,
27493,25_34,1.0
27494,25_34,0.0
27495,45_54,
27496,18_24,0.0
27497,18_24,0.0
27498,55_64,1.0
27500,25_34,0.0
27501,35_44,0.0
27502,25_34,0.0
27503,25_34,1.0
27504,65_inf,0.0
27505,25_34,1.0
27506,35_44,0.0
27507,35_44,
27508,35_44,0.0
27510,35_44,1.0
27511,18_24,0.0
27512,65_inf,0.0
27513,18_24,0.0
27514,65_inf,1.0
27515,55_64,1.0
27516,18_24,0.0
27517,55_64,0.0
27518,45_54,1.0
27519,35_44,0.0
27520,18_24,0.0
27521,55_64,0.0
27522,25_34,
27523,35_44,1.0
27524,55_64,0.0
27525,18_24,0.0
27526,55_64,0.0
27527,18_24,0.0
27528,35_44,0.0
27529,25_34,1.0
27530,45_54,0.0
27531,18_24,0.0
27532,25_34,1.0
27533,18_24,0.0
27534,18_24,
27535,18_24,1.0
27536,55_64,1.0
27537,25_34,1.0
27538,18_24,1.0
27539,25_34,1.0
27540,18_24,0.0
27541,18_24,0.0
27544,45_54,0.0
27546,45_54,0.0
27547,45_54,0.0
27548,18_24,0.0
27549,18_24,0.0
27550,18_24,0.0
27551,35_44,0.0
27552,25_34,1.0
27554,18_24,0.0
27555,45_54,1.0
27556,25_34,1.0
27557,45_54,1.0
27558,18_24,1.0
27559,25_34,1.0
27561,45_54,0.0
27562,18_24,0.0
27563,18_24,1.0
27564,25_34,0.0
27565,25_34,0.0
27566,18_24,0.0
27567,18_24,0.0
27568,45_54,1.0
27569,18_24,0.0
27570,55_64,0.0
27571,55_64,0.0
27572,35_44,
27573,25_34,0.0
27574,18_24,0.0
27576,25_34,0.0
27577,18_24,0.0
27578,35_44,1.0
27579,35_44,1.0
27581,65_inf,0.0
27582,55_64,1.0
27583,18_24,1.0
27584,25_34,0.0
27585,55_64,0.0
27586,18_24,1.0
27587,18_24,0.0
27588,18_24,1.0
27589,25_34,0.0
27591,18_24,0.0
27592,25_34,1.0
27593,18_24,0.0
27595,25_34,0.0
27596,25_34,1.0
27597,25_34,1.0
27598,25_34,0.0
27599,65_inf,1.0
27600,25_34,0.0
27601,25_34,1.0
27602,18_24,0.0
27603,18_24,0.0
27604,18_24,
27605,35_44,0.0
27606,55_64,0.0
27607,18_24,0.0
27608,35_44,0.0
27609,18_24,1.0
27610,55_64,1.0
27611,18_24,0.0
27612,18_24,1.0
27613,35_44,1.0
27614,18_24,0.0
27615,18_24,0.0
27616,18_24,0.0
27617,35_44,0.0
27618,18_24,1.0
27619,45_54,0.0
27620,18_24,1.0
27621,55_64,0.0
27622,25_34,0.0
27623,18_24,1.0
27624,45_54,1.0
27625,55_64,1.0
27626,45_54,1.0
27627,18_24,0.0
27628,18_24,0.0
27630,35_44,1.0
27632,18_24,1.0
27633,18_24,0.0
27634,55_64,0.0
27637,25_34,0.0
27638,18_24,1.0
27639,18_24,
27641,45_54,1.0
27642,18_24,0.0
27643,35_44,0.0
27644,18_24,1.0
27645,18_24,1.0
27646,55_64,1.0
27647,18_24,1.0
27648,65_inf,0.0
27649,18_24,0.0
27650,25_34,1.0
27651,55_64,1.0
27652,45_54,1.0
27653,18_24,1.0
27654,18_24,0.0
27655,55_64,
27656,18_24,0.0
27657,18_24,1.0
27658,35_44,1.0
27659,25_34,1.0
27661,55_64,1.0
27662,25_34,0.0
27663,18_24,0.0
27664,25_34,0.0
27665,18_24,1.0
27666,18_24,1.0
27667,18_24,0.0
27668,35_44,1.0
27669,18_24,0.0
27670,25_34,0.0
27671,35_44,0.0
27672,45_54,0.0
27673,18_24,0.0
27674,35_44,1.0
27675,18_24,0.0
27676,18_24,0.0
27677,25_34,0.0
27678,18_24,0.0
27679,25_34,0.0
27680,65_inf,0.0
27681,55_64,1.0
27682,25_34,0.0
27684,25_34,1.0
27685,35_44,1.0
27687,25_34,0.0
27688,18_24,0.0
27689,45_54,1.0
27690,18_24,0.0
27691,18_24,0.0
27692,55_64,0.0
27693,35_44,0.0
27694,25_34,0.0
27695,18_24,0.0
27696,45_54,0.0
27697,65_inf,1.0
27698,45_54,0.0
27699,18_24,0.0
27700,25_34,0.0
27701,35_44,1.0
27702,55_64,1.0
27703,18_24,1.0
27704,65_inf,0.0
27707,18_24,0.0
27708,55_64,1.0
27709,18_24,1.0
27710,45_54,0.0
27711,35_44,1.0
27712,65_inf,0.0
27713,65_inf,1.0
27714,18_24,0.0
27715,65_inf,0.0
27716,18_24,0.0
27717,55_64,0.0
27718,18_24,0.0
27719,25_34,1.0
27721,18_24,1.0
27722,55_64,0.0
27723,18_24,0.0
27725,25_34,1.0
27726,65_inf,0.0
27727,35_44,1.0
27728,18_24,0.0
27729,65_inf,0.0
27730,35_44,0.0
27731,18_24,0.0
27732,65_inf,1.0
27733,18_24,1.0
27734,25_34,0.0
27735,55_64,1.0
27736,45_54,
27737,55_64,0.0
27738,55_64,1.0
27739,25_34,0.0
27740,35_44,1.0
27741,55_64,0.0
27742,18_24,0.0
27743,25_34,0.0
27745,18_24,0.0
27746,35_44,1.0
27748,18_24,0.0
27749,55_64,0.0
27750,18_24,0.0
27752,55_64,0.0
27753,25_34,0.0
27754,55_64,0.0
27755,18_24,1.0
27756,55_64,1.0
27757,18_24,0.0
27758,18_24,1.0
27759,25_34,0.0
27760,18_24,0.0
27761,18_24,0.0
27762,55_64,0.0
27763,18_24,1.0
27764,45_54,0.0
27765,25_34,1.0
27766,18_24,0.0
27767,25_34,0.0
27768,45_54,0.0
27769,35_44,1.0
27771,25_34,0.0
27772,45_54,0.0
27773,18_24,0.0
27774,18_24,1.0
27775,18_24,0.0
27776,25_34,0.0
27777,45_54,0.0
27778,18_24,0.0
27779,25_34,0.0
27780,55_64,0.0
27781,25_34,1.0
27782,65_inf,0.0
27784,65_inf,0.0
27785,18_24,0.0
27786,18_24,1.0
27787,55_64,0.0
27788,55_64,0.0
27789,18_24,0.0
27790,18_24,1.0
27791,35_44,0.0
27792,35_44,0.0
27793,18_24,0.0
27794,18_24,0.0
27795,25_34,0.0
27797,18_24,0.0
27798,65_inf,0.0
27799,18_24,0.0
27800,18_24,0.0
27801,55_64,0.0
27802,18_24,1.0
27803,35_44,0.0
27805,25_34,0.0
27806,25_34,
27807,45_54,1.0
27809,45_54,0.0
27810,45_54,0.0
27811,35_44,0.0
27812,25_34,1.0
27813,18_24,0.0
27814,25_34,0.0
27815,25_34,1.0
27816,25_34,
27817,35_44,1.0
27819,35_44,1.0
27820,35_44,0.0
27821,55_64,0.0
27822,18_24,0.0
27823,18_24,0.0
27824,18_24,1.0
27825,25_34,0.0
27826,35_44,0.0
27827,18_24,
27829,18_24,0.0
27830,18_24,0.0
27831,25_34,0.0
27832,25_34,0.0
27833,18_24,1.0
27834,45_54,0.0
27835,55_64,
27836,25_34,1.0
27837,18_24,1.0
27838,25_34,1.0
27839,18_24,0.0
27840,65_inf,0.0
27841,18_24,1.0
27842,25_34,0.0
27843,55_64,0.0
27844,25_34,1.0
27845,35_44,0.0
27846,55_64,1.0
27848,45_54,1.0
27849,18_24,1.0
27850,55_64,0.0
27852,18_24,0.0
27853,18_24,0.0
27854,65_inf,0.0
27855,25_34,0.0
27856,45_54,1.0
27857,35_44,0.0
27858,55_64,
27859,18_24,1.0
27860,18_24,0.0
27861,45_54,1.0
27862,18_24,1.0
27863,25_34,0.0
27865,25_34,0.0
27866,25_34,0.0
27868,25_34,0.0
27869,25_34,1.0
27870,18_24,0.0
27871,18_24,0.0
27872,45_54,0.0
27873,18_24,0.0
27874,55_64,0.0
27876,18_24,1.0
27877,55_64,0.0
27878,55_64,1.0
27879,25_34,1.0
27880,18_24,0.0
27881,55_64,1.0
27882,25_34,1.0
27883,18_24,1.0
27884,65_inf,1.0
27885,55_64,0.0
27886,18_24,0.0
27887,18_24,1.0
27888,18_24,0.0
27889,25_34,1.0
27890,35_44,1.0
27891,18_24,0.0
27892,35_44,0.0
27893,25_34,0.0
27894,18_24,0.0
27895,18_24,0.0
27896,18_24,1.0
27897,18_24,0.0
27898,65_inf,1.0
27899,65_inf,1.0
27900,65_inf,0.0
27901,45_54,0.0
27902,18_24,0.0
27904,55_64,1.0
27905,65_inf,0.0
27906,45_54,
27908,18_24,1.0
27909,18_24,0.0
27910,18_24,0.0
27911,65_inf,0.0
27912,18_24,1.0
27913,18_24,0.0
27914,25_34,0.0
27915,25_34,0.0
27916,45_54,1.0
27917,25_34,
27920,35_44,0.0
27921,18_24,1.0
27922,18_24,1.0
27923,18_24,0.0
27924,25_34,0.0
27925,18_24,0.0
27926,18_24,0.0
27927,18_24,
27928,55_64,1.0
27929,18_24,0.0
27930,18_24,1.0
27931,18_24,0.0
27932,45_54,0.0
27933,25_34,0.0
27935,65_inf,0.0
27936,25_34,
27938,18_24,0.0
27939,35_44,
27940,65_inf,1.0
27941,55_64,0.0
27942,18_24,0.0
27943,18_24,0.0
27944,18_24,1.0
27945,25_34,0.0
27946,18_24,0.0
27947,25_34,0.0
27948,18_24,0.0
27949,35_44,0.0
27950,25_34,1.0
27951,35_44,0.0
27952,25_34,1.0
27953,18_24,0.0
27954,25_34,0.0
27955,18_24,1.0
27956,55_64,1.0
27957,45_54,0.0
27958,35_44,0.0
27959,18_24,1.0
27960,35_44,
27961,25_34,0.0
27963,65_inf,1.0
27964,18_24,0.0
27966,18_24,0.0
27967,65_inf,0.0
27968,55_64,0.0
27969,25_34,0.0
27970,18_24,1.0
27972,35_44,
27973,18_24,0.0
27974,18_24,0.0
27975,55_64,1.0
27976,25_34,0.0
27977,55_64,1.0
27978,18_24,0.0
27979,18_24,1.0
27980,35_44,0.0
27981,25_34,1.0
27982,65_inf,0.0
27983,18_24,1.0
27984,18_24,0.0
27985,55_64,1.0
27986,18_24,1.0
27987,25_34,0.0
27988,18_24,0.0
27989,45_54,0.0
27990,35_44,0.0
27991,25_34,1.0
27994,25_34,
27995,25_34,0.0
27996,65_inf,0.0
27997,18_24,0.0
27998,35_44,1.0
27999,18_24,0.0
28000,55_64,0.0
28001,45_54,0.0
28002,18_24,1.0
28003,18_24,1.0
28004,18_24,0.0
28005,25_34,0.0
28006,65_inf,0.0
28008,35_44,0.0
28009,65_inf,0.0
28010,25_34,0.0
28011,18_24,1.0
28012,18_24,0.0
28013,18_24,0.0
28014,55_64,1.0
28015,18_24,0.0
28016,45_54,0.0
28017,18_24,0.0
28018,55_64,1.0
28019,55_64,1.0
28020,18_24,0.0
28021,25_34,1.0
28022,18_24,0.0
28023,18_24,1.0
28024,65_inf,
28025,18_24,0.0
28026,18_24,0.0
28027,18_24,1.0
28028,18_24,0.0
28029,45_54,0.0
28030,35_44,0.0
28032,18_24,0.0
28034,25_34,0.0
28035,45_54,1.0
28036,35_44,0.0
28037,35_44,1.0
28038,25_34,0.0
28039,55_64,0.0
28041,25_34,0.0
28042,25_34,0.0
28043,18_24,0.0
28044,25_34,0.0
28045,55_64,0.0
28046,18_24,0.0
28048,65_inf,1.0
28049,18_24,0.0
28050,18_24,1.0
28051,18_24,0.0
28053,18_24,0.0
28054,18_24,1.0
28055,25_34,1.0
28056,35_44,0.0
28057,25_34,1.0
28058,65_inf,1.0
28059,45_54,1.0
28061,25_34,0.0
28062,55_64,0.0
28063,45_54,0.0
28064,25_34,0.0
28065,18_24,1.0
28066,18_24,0.0
28067,55_64,
28069,18_24,0.0
28070,35_44,0.0
28071,18_24,1.0
28072,45_54,1.0
28074,18_24,1.0
28075,25_34,0.0
28077,25_34,0.0
28078,25_34,1.0
28079,25_34,0.0
28080,18_24,1.0
28081,35_44,0.0
28082,18_24,1.0
28083,55_64,0.0
28084,18_24,0.0
28085,25_34,0.0
28086,18_24,1.0
28088,65_inf,1.0
28089,35_44,0.0
28090,55_64,0.0
28091,25_34,0.0
28092,25_34,0.0
28093,18_24,0.0
28094,25_34,0.0
28095,18_24,0.0
28096,18_24,1.0
28097,45_54,1.0
28098,18_24,0.0
28099,45_54,1.0
28100,25_34,1.0
28101,25_34,0.0
28102,25_34,0.0
28103,18_24,0.0
28104,18_24,0.0
28106,18_24,0.0
28107,18_24,1.0
28108,18_24,1.0
28109,45_54,0.0
28110,25_34,0.0
28112,55_64,0.0
28113,55_64,0.0
28114,18_24,0.0
28115,35_44,0.0
28116,18_24,1.0
28117,18_24,1.0
28118,18_24,0.0
28119,18_24,1.0
28120,18_24,0.0
28121,18_24,0.0
28122,18_24,0.0
28123,45_54,1.0
28124,25_34,0.0
28125,45_54,0.0
28126,65_inf,1.0
28127,55_64,0.0
28128,18_24,1.0
28129,25_34,0.0
28130,35_44,0.0
28131,45_54,0.0
28132,25_34,1.0
28133,65_inf,1.0
28134,45_54,0.0
28135,55_64,0.0
28136,18_24,0.0
28137,35_44,1.0
28138,18_24,0.0
28139,18_24,1.0
28140,25_34,0.0
28141,18_24,1.0
28142,55_64,0.0
28143,55_64,0.0
28144,35_44,0.0
28145,55_64,0.0
28146,35_44,0.0
28147,18_24,0.0
28148,25_34,1.0
28149,55_64,0.0
28150,18_24,0.0
28151,35_44,1.0
28152,25_34,0.0
28153,18_24,1.0
28154,18_24,1.0
28155,18_24,1.0
28156,18_24,0.0
28159,65_inf,0.0
28160,18_24,1.0
28161,35_44,0.0
28162,18_24,1.0
28163,25_34,1.0
28164,18_24,0.0
28166,55_64,0.0
28167,45_54,0.0
28169,55_64,0.0
28170,25_34,0.0
28171,18_24,0.0
28172,35_44,0.0
28173,25_34,0.0
28174,18_24,0.0
28175,45_54,0.0
28177,25_34,0.0
28178,18_24,1.0
28179,55_64,0.0
28180,18_24,1.0
28182,18_24,0.0
28183,18_24,1.0
28184,55_64,
28185,18_24,1.0
28186,18_24,0.0
28187,18_24,0.0
28188,55_64,0.0
28189,18_24,0.0
28190,55_64,0.0
28192,18_24,0.0
28195,45_54,0.0
28196,18_24,1.0
28197,18_24,1.0
28198,45_54,0.0
28199,35_44,0.0
28200,18_24,0.0
28201,35_44,0.0
28202,18_24,1.0
28203,18_24,0.0
28204,25_34,0.0
28205,25_34,
28206,25_34,0.0
28207,35_44,0.0
28208,35_44,1.0
28209,55_64,0.0
28210,18_24,0.0
28211,25_34,0.0
28212,18_24,
28215,25_34,1.0
28216,18_24,0.0
28217,55_64,0.0
28218,25_34,1.0
28219,18_24,1.0
28220,55_64,0.0
28221,25_34,
28222,25_34,0.0
28223,65_inf,0.0
28224,65_inf,0.0
28225,45_54,0.0
28226,18_24,0.0
28227,18_24,1.0
28228,25_34,1.0
28229,25_34,0.0
28230,35_44,0.0
28231,25_34,0.0
28232,18_24,1.0
28233,35_44,0.0
28234,18_24,0.0
28235,35_44,1.0
28236,18_24,0.0
28237,18_24,0.0
28238,35_44,0.0
28239,65_inf,1.0
28240,18_24,0.0
28241,55_64,0.0
28243,25_34,0.0
28244,35_44,0.0
28246,55_64,1.0
28247,55_64,0.0
28248,55_64,0.0
28249,18_24,0.0
28250,18_24,1.0
28251,18_24,
28254,18_24,0.0
28255,25_34,
28256,18_24,0.0
28258,18_24,0.0
28259,35_44,0.0
28260,25_34,0.0
28261,65_inf,1.0
28262,18_24,1.0
28263,25_34,0.0
28264,18_24,1.0
28265,25_34,1.0
28267,18_24,0.0
28268,25_34,0.0
28269,18_24,0.0
28270,18_24,0.0
28271,45_54,
28272,25_34,0.0
28273,45_54,0.0
28274,65_inf,0.0
28276,18_24,1.0
28277,65_inf,0.0
28278,45_54,1.0
28279,18_24,0.0
28280,25_34,0.0
28281,18_24,0.0
28283,35_44,0.0
28284,55_64,0.0
28285,18_24,0.0
28286,25_34,1.0
28287,65_inf,1.0
28288,25_34,1.0
28289,25_34,0.0
28290,18_24,0.0
28291,18_24,1.0
28293,45_54,0.0
28294,55_64,0.0
28295,18_24,0.0
28297,45_54,1.0
28298,18_24,1.0
28299,45_54,
28300,18_24,0.0
28301,25_34,1.0
28302,25_34,0.0
28303,65_inf,1.0
28304,25_34,
28305,55_64,0.0
28306,65_inf,0.0
28307,18_24,0.0
28308,18_24,0.0
28309,18_24,0.0
28310,45_54,0.0
28311,65_inf,0.0
28312,18_24,0.0
28313,18_24,0.0
28314,18_24,0.0
28315,25_34,0.0
28316,18_24,0.0
28317,45_54,0.0
28318,65_inf,1.0
28319,18_24,1.0
28320,25_34,1.0
28321,25_34,1.0
28322,35_44,1.0
28323,45_54,0.0
28325,25_34,1.0
28327,45_54,0.0
28328,18_24,0.0
28329,45_54,0.0
28330,35_44,0.0
28331,35_44,1.0
28332,25_34,1.0
28333,25_34,1.0
28334,25_34,0.0
28335,25_34,1.0
28336,55_64,0.0
28337,25_34,0.0
28339,25_34,1.0
28341,18_24,0.0
28342,18_24,0.0
28343,18_24,0.0
28344,25_34,1.0
28345,18_24,0.0
28346,25_34,1.0
28347,18_24,0.0
28348,55_64,0.0
28350,25_34,1.0
28351,18_24,0.0
28352,55_64,0.0
28353,25_34,0.0
28354,55_64,1.0
28355,18_24,1.0
28356,18_24,0.0
28357,25_34,0.0
28358,18_24,0.0
28359,45_54,0.0
28360,18_24,0.0
28361,18_24,0.0
28362,25_34,0.0
28363,35_44,0.0
28364,35_44,0.0
28365,45_54,0.0
28366,25_34,0.0
28367,18_24,0.0
28368,45_54,0.0
28369,35_44,1.0
28370,18_24,0.0
28371,25_34,1.0
28372,45_54,0.0
28373,18_24,0.0
28374,55_64,1.0
